geoid,name,state,lat,lon,pop
2651900,Marquette,MI,46.5507,-87.39583,21845
3736080,Knightdale,NC,35.79173,-78.49646,21829
1706704,Blue Island,IL,41.65757,-87.68113,21805
5563300,Pleasant Prairie,WI,42.52668,-87.8883,21802
3914184,Chillicothe,OH,39.3405,-82.9961,21769
0601640,American Canyon,CA,38.17903,-122.2596,21742
5066175,South Burlington,VT,44.43647,-73.18262,21713
0151696,Mountain Brook,AL,33.49149,-86.73447,21701
0617498,Cudahy,CA,33.964,-118.18256,21694
2757346,St. Michael,MN,45.19924,-93.68953,21681
3421300,Elmwood Park,NJ,40.90453,-74.11951,21680
0851745,Montrose,CO,38.4688,-107.85891,21646
5372625,Tukwila,WA,47.47629,-122.27574,21636
4148650,Milwaukie,OR,45.44483,-122.62085,21620
5315290,Covington,WA,47.36479,-122.10456,21567
3901420,Alliance,OH,40.91117,-81.11983,21523
4846440,Manor,TX,30.35423,-97.55826,21500
2855360,Pascagoula,MS,30.36007,-88.55633,21476
3968056,Rocky River,OH,41.47307,-81.85383,21468
5120752,Culpeper,VA,38.47029,-77.99976,21464
2961238,Republic,MO,37.16855,-93.41306,21392
2382105,Westbrook,ME,43.70792,-70.3526,21386
2525485,Gardner,MA,42.58421,-71.98874,21381
3973264,South Euclid,OH,41.52396,-81.52448,21363
4253368,New Castle,PA,40.99562,-80.34581,21332
0658296,Port Hueneme,CA,34.16214,-119.20418,21325
1270345,Sweetwater,FL,25.7844,-80.38705,21321
2746924,Northfield,MN,44.45564,-93.17031,21316
3647636,Mineola,NY,40.74703,-73.63936,21305
5347735,Mukilteo,WA,47.91302,-122.30225,21299
4019900,Del City,OK,35.44828,-97.44079,21272
2724308,Golden Valley,MN,44.99023,-93.35874,21263
1731121,Grayslake,IL,42.34082,-88.03356,21262
0673108,South Lake Tahoe,CA,38.92822,-119.981,21225
2031100,Hays,KS,38.88223,-99.32223,21213
1224475,Fort Walton Beach,FL,30.4249,-86.62176,21188
1728872,Geneva,IL,41.88211,-88.32946,21168
1727624,Frankfort,IL,41.50702,-87.87097,21160
4935190,Highland,UT,40.42756,-111.79559,21146
0101852,Anniston,AL,33.67347,-85.81089,21127
4850100,Murphy,TX,33.01642,-96.60823,21109
2656020,Mount Pleasant,MI,43.59671,-84.77597,21090
3710620,Carrboro,NC,35.92623,-79.087,21079
2102368,Ashland,KY,38.45949,-82.64508,21066
2364675,Saco,ME,43.52796,-70.41957,21064
2441250,Hyattsville,MD,38.9612,-76.95494,21052
0630994,Greenfield,CA,36.32398,-121.2437,21042
2901972,Arnold,MO,38.42601,-90.36931,21036
4775320,Tullahoma,TN,35.37331,-86.21828,21035
5528875,Germantown,WI,43.23453,-88.125,21032
1757732,Park Forest,IL,41.48175,-87.6868,21016
5321240,Ellensburg,WA,47.00117,-120.54959,20996
1722073,East Moline,IL,41.51987,-90.3879,20995
5345865,Mill Creek,WA,47.86519,-122.2106,20993
4803264,Angleton,TX,29.17177,-95.42931,20979
3962848,Piqua,OH,40.14587,-84.24351,20940
4103050,Ashland,OR,42.19222,-122.69825,20935
3459640,Pleasantville,NJ,39.3888,-74.51429,20924
4022050,Durant,OK,33.99515,-96.39254,20908
1869318,Shelbyville,IN,39.54528,-85.7795,20845
3222500,Elko,NV,40.83811,-115.76781,20822
0846355,Louisville,CO,39.96958,-105.14327,20811
4551280,North Myrtle Beach,SC,33.82288,-78.69992,20798
1343640,Kingsland,GA,30.8461,-81.79091,20789
1770850,South Holland,IL,41.59837,-87.60274,20775
2745628,New Hope,MN,45.03594,-93.38689,20745
3448300,Morristown,NJ,40.79656,-74.47732,20732
4252432,Murrysville,PA,40.44286,-79.65831,20729
4858904,Portland,TX,27.88905,-97.3316,20725
4203928,Baldwin,PA,40.38064,-79.9452,20712
2721770,Forest Lake,MN,45.25083,-92.96692,20700
1720292,Dolton,IL,41.63027,-87.59683,20697
4801576,Alamo,TX,26.18099,-98.11753,20694
3643874,Lynbrook,NY,40.65788,-73.6742,20684
2483100,Westminster,MD,39.57968,-77.00839,20662
2962912,Rolla,MO,37.94594,-91.7612,20660
3959416,Painesville,OH,41.72163,-81.25836,20660
1202550,Auburndale,FL,28.11,-81.79732,20659
3742240,Mebane,NC,36.08168,-79.27674,20654
1743250,Libertyville,IL,42.28467,-87.9665,20643
0839855,Johnstown,CO,40.30725,-104.9112,20639
1383420,Winder,GA,33.99261,-83.72307,20628
4014700,Claremore,OK,36.31463,-95.60832,20602
2761492,South St. Paul,MN,44.88803,-93.0405,20590
2273640,Sulphur,LA,30.22979,-93.35634,20572
2056025,Pittsburg,KS,37.41258,-94.69834,20547
3961028,Parma Heights,OH,41.38339,-81.76127,20524
3455770,Palisades Park,NJ,40.84702,-73.99706,20520
4817960,Crowley,TX,32.57737,-97.35776,20483
4167100,Sherwood,OR,45.35945,-122.84239,20441
4005700,Bethany,OK,35.50717,-97.64173,20421
1328968,Fayetteville,GA,33.4491,-84.47282,20419
1259200,Punta Gorda,FL,26.89775,-82.06581,20416
3643082,Lockport,NY,43.16946,-78.69581,20394
3972424,Sidney,OH,40.28953,-84.16673,20392
2283405,Zachary,LA,30.66438,-91.16578,20370
3528460,Gallup,NM,35.51375,-108.74373,20339
3729800,Harrisburg,NC,35.30755,-80.64562,20335
4065300,Sand Springs,OK,36.13648,-96.13197,20330
4908460,Brigham City,UT,41.5059,-112.05142,20319
0619402,Dixon,CA,38.44751,-121.82422,20296
4260120,Phoenixville,PA,40.1352,-75.5227,20286
4874408,Universal City,TX,29.552,-98.30758,20267
2600440,Adrian,MI,41.89878,-84.04483,20259
3949434,Miamisburg,OH,39.63094,-84.27074,20253
0118976,Cullman,AL,34.17687,-86.84066,20239
5575125,South Milwaukee,WI,42.91264,-87.86231,20233
1717458,Crest Hill,IL,41.57436,-88.11326,20223
4841116,La Marque,TX,29.3698,-94.99419,20194
2655020,Monroe,MI,41.91659,-83.38432,20177
2125300,Erlanger,KY,39.03943,-84.60013,20172
1247625,Naples,FL,26.15048,-81.7953,20168
0830835,Golden,CO,39.74248,-105.21056,20151
2689140,Ypsilanti,MI,42.24435,-83.62116,20150
1339524,Holly Springs,GA,34.16723,-84.48447,20133
4866428,Seagoville,TX,32.65338,-96.54506,20124
1367984,St. Marys,GA,30.75425,-81.57264,20119
5355365,Port Angeles,WA,48.11924,-123.44801,20112
1319336,Conyers,GA,33.65747,-83.98381,20111
1379528,Villa Rica,GA,33.72836,-84.91666,20095
1601990,Ammon,ID,43.47168,-111.96034,20095
3707080,Boone,NC,36.21384,-81.6652,20080
0564370,Siloam Springs,AR,36.18461,-94.53152,20075
4023700,El Reno,OK,35.54183,-97.96127,20041
3927706,Forest Park,OH,39.28621,-84.52596,20033
2876720,Vicksburg,MS,32.322,-90.88156,20032
3430570,Hawthorne,NJ,40.95696,-74.15856,20006
5559250,Oconomowoc,WI,43.10043,-88.49269,20002
2977092,Warrensburg,MO,38.76238,-93.72534,19998
2758612,Sartell,MN,45.61809,-94.21215,19979
0449640,Nogales,AZ,31.36193,-110.93482,19965
1741742,Lake Zurich,IL,42.19501,-88.08773,19960
1254725,Panama City Beach,FL,30.23315,-85.87712,19955
4141650,Lebanon,OR,44.53098,-122.90808,19950
3984742,Whitehall,OH,39.96897,-82.88395,19940
5346685,Monroe,WA,47.85979,-121.98401,19927
1749854,Mokena,IL,41.52986,-87.87771,19915
1213150,Cocoa,FL,28.37664,-80.76331,19909
3543370,Los Lunas,NM,34.80087,-106.78869,19907
3738060,Lexington,NC,35.79718,-80.27429,19904
5559925,Onalaska,WI,43.88966,-91.20436,19898
3948482,Mayfield Heights,OH,41.51731,-81.45389,19886
4770500,Springfield,TN,36.4936,-86.87221,19842
0642468,Lomita,CA,33.79331,-118.31745,19841
1365044,Richmond Hill,GA,31.9,-81.31096,19839
5669845,Sheridan,WY,44.79622,-106.96417,19813
0822035,Durango,CO,37.26539,-107.87818,19811
3909064,Broadview Heights,OH,41.31816,-81.67926,19792
3644831,Mamaroneck,NY,40.93645,-73.72614,19783
1733383,Harvey,IL,41.60758,-87.65199,19781
1242575,Maitland,FL,28.62963,-81.37291,19776
3658574,Plattsburgh,NY,44.69203,-73.45828,19758
4829840,Glenn Heights,TX,32.5513,-96.85439,19752
4133700,Hermiston,OR,45.83293,-119.28519,19746
4810156,Brenham,TX,30.15816,-96.39562,19728
3958730,Oregon,OH,41.65596,-83.43833,19726
0654386,Oroville,CA,39.49542,-121.56007,19712
1245900,Minneola,FL,28.60232,-81.72945,19675
0415500,Coolidge,AZ,32.93362,-111.52358,19674
0602924,Arvin,CA,35.19436,-118.83057,19661
3974076,Springboro,OH,39.56223,-84.2336,19646
1741105,Lake Forest,IL,42.23535,-87.8573,19642
1362524,Powder Springs,GA,33.86423,-84.68201,19632
3640189,Lackawanna,NY,42.81842,-78.83277,19629
0639003,La Ca̱ada Flintridge,CA,34.20969,-118.20014,19621
1312456,Calhoun,GA,34.49979,-84.93306,19592
4854708,Palestine,TX,31.75451,-95.64695,19583
0654232,Orinda,CA,37.88161,-122.16859,19573
1268875,Stuart,FL,27.19527,-80.24411,19566
3459880,Point Pleasant,NJ,40.07775,-74.06992,19565
0544600,Maumelle,AR,34.85234,-92.4,19541
3735920,Kinston,NC,35.2751,-77.59337,19519
1914520,Clive,IA,41.61324,-93.79787,19508
3978050,Twinsburg,OH,41.32259,-81.44312,19504
2149368,Madisonville,KY,37.34104,-87.50347,19502
2730140,Hopkins,MN,44.92511,-93.40449,19462
3957386,Norwood,OH,39.1605,-84.4536,19455
0600674,Albany,CA,37.89065,-122.31812,19439
3473020,Tinton Falls,NJ,40.26626,-74.09613,19435
2627880,Ferndale,MI,42.45921,-83.13137,19431
0600394,Agoura Hills,CA,34.14894,-118.76393,19429
4857980,Plainview,TX,34.19112,-101.7235,19429
2183676,Winchester,KY,38.00236,-84.19059,19413
0826600,Firestone,CO,40.15568,-104.94862,19396
1264975,Seminole,FL,27.84274,-82.7853,19395
4906810,Bluffdale,UT,40.47455,-111.94026,19393
2762824,Stillwater,MN,45.05861,-92.83041,19386
4861196,Red Oak,TX,32.50955,-96.78398,19365
5526982,Fox Crossing,WI,44.2236,-88.47907,19362
1753442,North Aurora,IL,41.80874,-88.34198,19329
3727280,Graham,NC,36.05636,-79.38944,19311
4846500,Manvel,TX,29.48542,-95.36232,19309
1330536,Forest Park,GA,33.62054,-84.35818,19301
1724634,Evergreen Park,IL,41.72127,-87.70133,19301
4854132,Orange,TX,30.12353,-93.75455,19275
3465280,Rutherford,NJ,40.82031,-74.10604,19214
0422360,Eloy,AZ,32.74126,-111.59401,19199
0901150,Ansonia,CT,41.34425,-73.06982,19195
0613294,Chowchilla,CA,37.1161,-120.24198,19191
2039825,Liberal,KS,37.04611,-100.92771,19184
2302100,Augusta,ME,44.3349,-69.7342,19168
2923752,Farmington,MO,37.78249,-90.4273,19165
2545245,Newburyport,MA,42.81214,-70.88665,19163
2940043,Lake St. Louis,MO,38.77989,-90.78559,19160
4241432,Lansdale,PA,40.24165,-75.28121,19154
1718992,Deerfield,IL,42.16607,-87.85247,19138
4112400,Central Point,OR,42.37638,-122.91074,19128
5355785,Port Orchard,WA,47.53844,-122.63243,19122
0672996,South El Monte,CA,34.05038,-118.04838,19121
3976022,Sylvania,OH,41.71036,-83.71021,19102
5311160,Centralia,WA,46.72205,-122.97095,19061
4840984,Lakeway,TX,30.35498,-97.98627,19056
2826860,Gautier,MS,30.40621,-88.65934,19055
5452060,Martinsburg,WV,39.45777,-77.97821,19047
4934200,Heber,UT,40.54174,-111.38744,19042
2283335,Youngsville,LA,30.09575,-91.99651,19038
1277675,Wildwood,FL,28.80581,-82.00732,19031
3720580,Elizabeth City,NC,36.2942,-76.23781,19028
1256625,Pinecrest,FL,25.66517,-80.30486,18981
5549675,Marshfield,WI,44.66329,-90.17174,18973
1774223,Sycamore,IL,41.99673,-88.67764,18968
2853520,Ocean Springs,MS,30.4027,-88.78865,18954
3418070,Dover,NJ,40.8856,-74.55916,18909
1355776,Norcross,GA,33.93739,-84.20563,18902
4283512,West Mifflin,PA,40.35767,-79.9054,18902
1708576,Brookfield,IL,41.82506,-87.84755,18885
3739700,Lumberton,NC,34.63061,-79.0186,18882
2154228,Mount Washington,KY,38.04262,-85.55602,18863
5377665,West Richland,WA,46.31381,-119.38777,18820
1735879,Homewood,IL,41.55942,-87.66202,18789
0162496,Prichard,AL,30.77334,-88.13142,18778
1756926,Ottawa,IL,41.35405,-88.82341,18775
4810780,Brownwood,TX,31.71286,-98.97705,18772
3902568,Ashland,OH,40.86707,-82.31515,18770
0602476,Arcata,CA,40.86229,-124.07497,18748
2581005,Winthrop Town,MA,42.37554,-70.97065,18739
3744960,Mount Holly,NC,35.3144,-81.00661,18723
0633364,Hermosa Beach,CA,33.86982,-118.4053,18687
0669154,Santa Fe Springs,CA,33.93357,-118.06261,18683
5588200,Wisconsin Rapids,WI,44.39292,-89.82675,18675
5118448,Colonial Heights,VA,37.26168,-77.3968,18674
0657288,Pinole,CA,38.0017,-122.31849,18663
1766027,Round Lake,IL,42.34318,-88.1021,18654
2421325,Cumberland,MD,39.6519,-78.75838,18643
1311784,Buford,GA,34.11856,-83.98861,18642
1705248,Bensenville,IL,41.95801,-87.94383,18629
4514950,Clemson,SC,34.68356,-82.81058,18610
3418400,Dumont,NJ,40.94524,-73.99243,18606
1376224,Thomasville,GA,30.83942,-83.97878,18604
2154642,Murray,KY,36.6142,-88.32207,18567
1747540,Matteson,IL,41.50887,-87.74604,18566
4001700,Altus,OK,34.65706,-99.30905,18543
2831780,Hernando,MS,34.84959,-89.9924,18542
2917272,Creve Coeur,MO,38.66202,-90.44305,18533
0111416,Calera,AL,33.12232,-86.74564,18530
3616749,Cohoes,NY,42.77287,-73.70776,18530
1769758,Shorewood,IL,41.51753,-88.21515,18522
3751940,Pinehurst,NC,35.19107,-79.46981,18502
3961112,Pataskala,OH,40.0198,-82.71988,18493
1701010,Alsip,IL,41.67027,-87.73708,18486
2400125,Aberdeen,MD,39.5164,-76.17452,18451
5550825,Menasha,WI,44.21234,-88.42736,18433
4575850,West Columbia,SC,33.99013,-81.09935,18418
3976106,Tallmadge,OH,41.10612,-81.42483,18412
4967770,Santaquin,UT,39.96989,-111.79443,18394
5538800,Kaukauna,WI,44.27679,-88.26386,18363
4547275,Moncks Corner,SC,33.19976,-79.9866,18359
2050475,Newton,KS,38.03768,-97.34502,18320
5485156,Weirton,WV,40.40633,-80.56558,18317
4827984,Gainesville,TX,33.63865,-97.14841,18295
3737760,Lenoir,NC,35.90768,-81.52483,18280
1247050,Mount Dora,FL,28.81335,-81.63341,18261
0602868,Arroyo Grande,CA,35.12415,-120.58453,18249
3955916,Niles,OH,41.18781,-80.7531,18238
4767120,Sevierville,TN,35.88969,-83.57986,18231
1676870,Star,ID,43.70002,-116.48976,18208
1742795,Lemont,IL,41.66724,-87.98202,18203
3575640,Sunland Park,NM,31.82356,-106.60026,18185
3602066,Amsterdam,NY,42.94163,-74.19057,18169
1844658,Logansport,IN,40.74807,-86.35472,18168
4850580,Nederland,TX,29.96929,-94.00171,18168
2700694,Albert Lea,MN,43.65429,-93.36415,18159
5301990,Anacortes,WA,48.48873,-122.62398,18148
3909288,Brook Park,OH,41.40431,-81.82034,18142
1704975,Bellwood,IL,41.8829,-87.87617,18132
1248500,New Port Richey,FL,28.24664,-82.7175,18130
2945668,Manchester,MO,38.58302,-90.50642,18122
1727702,Franklin Park,IL,41.93598,-87.8792,18110
4044800,McAlester,OK,34.92613,-95.77362,18108
2563345,Southbridge Town,MA,42.05974,-72.03391,18106
3732640,Hope Mills,NC,34.96996,-78.9606,18102
4878544,White Settlement,TX,32.75505,-97.46069,18099
1707471,Bourbonnais,IL,41.183,-87.87847,18083
2701720,Anoka,MN,45.2144,-93.39164,18068
5426452,Fairmont,WV,39.47688,-80.14909,18063
2170050,Shelbyville,KY,38.2068,-85.23062,18048
2923986,Ferguson,MO,38.74883,-90.29583,18043
3665431,Scarsdale,NY,40.99361,-73.7772,18036
0616378,Coronado,CA,32.65763,-117.15654,18031
1711592,Cary,IL,42.21214,-88.24963,18031
3974608,Steubenville,OH,40.36631,-80.65706,18029
4110750,Canby,OR,45.26509,-122.68839,18027
1757394,Palos Hills,IL,41.70068,-87.8253,18026
0659500,Rancho Mirage,CA,33.76384,-116.43039,18001
3905690,Berea,OH,41.37055,-81.86176,17998
3903086,Aurora,OH,41.3068,-81.33647,17985
2680420,Trenton,MI,42.14006,-83.19291,17957
5376405,Washougal,WA,45.5828,-122.34638,17944
0828360,Frederick,CO,40.10591,-104.9745,17937
1248750,Niceville,FL,30.52883,-86.47599,17919
4117700,Dallas,OR,44.92207,-123.31287,17911
3975014,Streetsboro,OH,41.23961,-81.34586,17877
4871948,Taylor,TX,30.57203,-97.43038,17872
2476650,Takoma Park,MD,38.98031,-77.00233,17856
4238288,Johnstown,PA,40.32613,-78.91914,17853
1335716,Grovetown,GA,33.44977,-82.20797,17843
2939026,Kirksville,MO,40.19817,-92.57456,17841
3744400,Morganton,NC,35.74085,-81.70029,17825
1722255,East St. Louis,IL,38.61636,-90.13053,17808
2167944,St. Matthews,KY,38.24933,-85.63776,17806
5568275,River Falls,WI,44.8604,-92.62529,17802
1738115,Jacksonville,IL,39.72915,-90.2322,17801
1238950,Lake Wales,FL,27.9207,-81.5995,17798
3902638,Ashtabula,OH,41.87946,-80.79848,17775
4970960,South Ogden,UT,41.17223,-111.95769,17749
0176920,Troy,AL,31.80196,-85.96713,17734
3976778,Tiffin,OH,41.11491,-83.18047,17729
5517975,Cudahy,WI,42.94671,-87.86402,17704
3956294,North Canton,OH,40.87415,-81.39713,17677
2527060,Greenfield,MA,42.61467,-72.59706,17633
3764420,Stallings,NC,35.1103,-80.66012,17617
1730094,Godfrey,IL,38.95289,-90.22254,17610
1842624,Lebanon,IN,40.03311,-86.44815,17608
1735307,Hinsdale,IL,41.80068,-87.92817,17598
4801852,Alice,TX,27.75562,-98.06581,17595
2119882,Danville,KY,37.63926,-84.77601,17562
1750621,Morton,IL,40.61373,-89.4668,17557
1274150,Vero Beach,FL,27.64722,-80.39314,17556
4869908,Stafford,TX,29.62572,-95.56574,17555
4847700,Mercedes,TX,26.15382,-97.91291,17535
2914572,Clayton,MO,38.64441,-90.33023,17512
2839640,Laurel,MS,31.69508,-89.14495,17508
0638226,Kerman,CA,36.72504,-120.06247,17497
3964304,Portsmouth,OH,38.75338,-82.94947,17489
2688140,Wixom,MI,42.52278,-83.53019,17486
4805984,Bay City,TX,28.98354,-95.95987,17471
3618388,Cortland,NY,42.60087,-76.17913,17459
4807300,Bellaire,TX,29.70402,-95.4609,17439
5503425,Ashwaubenon,WI,44.47941,-88.08748,17437
4729920,Goodlettsville,TN,36.33303,-86.70423,17433
0132272,Gulf Shores,AL,30.27584,-87.70126,17431
3923618,Eastlake,OH,41.65664,-81.42911,17423
0153016,Muscle Shoals,AL,34.74266,-87.63377,17409
3730120,Havelock,NC,34.9089,-76.89947,17407
0148712,Millbrook,AL,32.50147,-86.37391,17392
1310076,Braselton,GA,34.10762,-83.81291,17390
1376476,Tifton,GA,31.4621,-83.5205,17385
1852740,New Castle,IN,39.91983,-85.37006,17382
2424475,Easton,MD,38.77626,-76.07048,17381
3955216,New Philadelphia,OH,40.48648,-81.44015,17378
1205200,Belle Glade,FL,26.69222,-80.66556,17363
1712567,Charleston,IL,39.48375,-88.17792,17361
3700680,Albemarle,NC,35.35813,-80.19121,17344
2380740,Waterville,ME,44.54528,-69.6614,17336
3953102,Mount Vernon,OH,40.38619,-82.484,17329
0607218,Blythe,CA,33.65352,-114.62182,17320
4072100,Tahlequah,OK,35.9105,-94.97772,17319
3340180,Laconia,NH,43.57653,-71.48226,17310
0114104,Chelsea,AL,33.30901,-86.63514,17293
1237375,Lady Lake,FL,28.91975,-81.93276,17288
5165392,Radford,VA,37.12012,-80.55915,17273
1328380,Fairburn,GA,33.5478,-84.58727,17267
1933060,Grimes,IA,41.67785,-93.80231,17266
4801240,Addison,TX,32.96374,-96.8338,17257
0680588,Truckee,CA,39.35055,-120.19394,17240
4836092,Iowa Colony,TX,29.44109,-95.42375,17240
3451660,New Milford,NJ,40.93416,-74.01945,17229
2841680,Long Beach,MS,30.35447,-89.16268,17217
0624092,Fillmore,CA,34.39896,-118.91746,17216
0811810,Ca̱on City,CO,38.44189,-105.2209,17193
2231915,Gretna,LA,29.91095,-90.05172,17185
3921308,Defiance,OH,41.28099,-84.36584,17180
3957302,Norwalk,OH,41.24457,-82.60895,17172
4843240,Lockhart,TX,29.87881,-97.68328,17166
2253545,Natchitoches,LA,31.73477,-93.10094,17165
2684940,Wayne,MI,42.27691,-83.38815,17129
4246256,McKeesport,PA,40.34188,-79.84501,17119
2634160,Grandville,MI,42.90051,-85.75209,17094
1241250,Longwood,FL,28.7014,-81.34839,17089
0639259,Laguna Woods,CA,33.61206,-117.73032,17058
1710373,Cahokia Heights,IL,38.57205,-90.15532,17052
3655574,Oswego,NY,43.45805,-76.50369,17047
5300100,Aberdeen,WA,46.97521,-123.81137,17044
1835302,Huntington,IN,40.88083,-85.5055,17033
4157150,Pendleton,OR,45.67563,-118.81973,17026
1746916,Marion,IL,37.73445,-88.94116,17021
4013950,Chickasha,OK,35.04054,-97.94717,17014
2001800,Andover,KS,37.68717,-97.13075,17000
1238425,Lake Mary,FL,28.7591,-81.33281,16989
3763120,Southern Pines,NC,35.19041,-79.39585,16987
1262425,Safety Harbor,FL,28.0063,-82.69784,16972
1837782,Jasper,IN,38.39315,-86.94057,16967
1636370,Hayden,ID,47.76845,-116.80124,16924
3645997,Massapequa Park,NY,40.68091,-73.44969,16922
2128594,Fort Thomas,KY,39.08244,-84.45711,16914
1654730,Mountain Home,ID,43.13183,-115.69672,16912
2726738,Ham Lake,MN,45.25393,-93.19484,16905
4870904,Sulphur Springs,TX,33.14311,-95.6147,16891
4720620,Dickson,TN,36.06332,-87.36884,16878
4820884,Donna,TX,26.16105,-98.03893,16876
4831328,Groves,TX,29.94597,-93.91666,16866
1347196,Loganville,GA,33.8365,-83.89614,16862
3926446,Fairview Park,OH,41.44199,-81.85295,16860
2928090,Grain Valley,MO,39.01499,-94.21637,16859
3771860,Wendell,NC,35.76816,-78.36407,16845
5582600,Verona,WI,42.99006,-89.53887,16825
2930214,Hannibal,MO,39.71021,-91.39404,16809
2753620,Red Wing,MN,44.58127,-92.60501,16788
5340805,Lynden,WA,48.94992,-122.4548,16783
2730392,Hugo,MN,45.16423,-92.9601,16765
1216450,Davenport,FL,28.16119,-81.61084,16764
0453700,Payson,AZ,34.24384,-111.31896,16762
4833428,Hewitt,TX,31.45125,-97.19331,16749
5506350,Bellevue,WI,44.46077,-87.95593,16749
2708452,Buffalo,MN,45.17951,-93.864,16736
4232448,Hanover,PA,39.81176,-76.9836,16728
0614274,Coalinga,CA,36.13306,-120.33903,16722
5551025,Menomonie,WI,44.8892,-91.90957,16709
5323620,Ferndale,WA,48.85263,-122.58862,16706
0649187,Moraga,CA,37.84569,-122.12322,16698
3452320,North Arlington,NJ,40.78626,-74.12622,16694
1351492,Milledgeville,GA,33.08794,-83.24061,16664
0521070,El Dorado,AR,33.21898,-92.66407,16657
0613945,Clearlake,CA,38.96005,-122.63323,16636
5148968,Manassas Park,VA,38.7694,-77.44232,16611
