true_rho,realised_rho,theta,movers,deployed_rho,k,median_km,p90_km,within_150km,state_acc,region_acc,logscore,calib_err,cover50,cover80,cover95
0.05,0.04837772540462391,0.2109375,165,0.0,12,405.99539554551586,2341.288634533231,0.2925,0.3933333333333333,0.5441666666666667,-8.247180853827052,0.05527777777777776,0.615,0.8466666666666667,0.9458333333333333
0.05,0.04837772540462391,0.2109375,165,0.0,16,347.5712294683002,2170.629402423154,0.335,0.42333333333333334,0.5708333333333333,-8.055740704441947,0.056388888888888856,0.6116666666666667,0.8366666666666667,0.9291666666666667
0.05,0.04837772540462391,0.2109375,165,0.0,20,259.6448387612804,2143.579006144267,0.38916666666666666,0.47583333333333333,0.6166666666666667,-7.8812149909056854,0.06138888888888886,0.6191666666666666,0.8375,0.9225
0.05,0.04837772540462391,0.2109375,165,0.05,5,893.0538683404448,3364.8537456625463,0.1675,0.19333333333333333,0.3416666666666667,-8.905455600857609,0.06388888888888888,0.6041666666666666,0.8691666666666666,0.9683333333333334
0.05,0.04837772540462391,0.2109375,165,0.05,8,632.0215023242511,2777.675815851909,0.215,0.28,0.41083333333333333,-8.68439607391457,0.07527777777777782,0.6366666666666667,0.8716666666666667,0.9675
0.05,0.04837772540462391,0.2109375,165,0.05,12,493.0690067161672,2543.8876024907995,0.24666666666666667,0.3375,0.48333333333333334,-8.47944749290954,0.08388888888888886,0.6516666666666666,0.8808333333333334,0.9691666666666666
0.05,0.04837772540462391,0.2109375,165,0.05,16,413.3315000678807,2304.8435999606863,0.28,0.3616666666666667,0.5158333333333334,-8.349853166511426,0.08833333333333333,0.6691666666666667,0.8816666666666667,0.9641666666666666
0.05,0.04837772540462391,0.2109375,165,0.05,20,397.989915118234,2426.9964370989765,0.2875,0.37083333333333335,0.5225,-8.249258214829112,0.10055555555555558,0.6925,0.8916666666666667,0.9675
0.05,0.04837772540462391,0.2109375,165,0.09,5,903.0875860097269,3393.743483842863,0.16083333333333333,0.18333333333333332,0.3308333333333333,-8.959121516288809,0.06277777777777778,0.6,0.8708333333333333,0.9675
0.05,0.04837772540462391,0.2109375,165,0.09,8,676.0645780123425,3011.3295419434853,0.19333333333333333,0.25,0.3883333333333333,-8.789746391717454,0.08333333333333333,0.6508333333333334,0.8775,0.9716666666666667
0.05,0.04837772540462391,0.2109375,165,0.09,12,557.798318138249,2715.5644733553054,0.21666666666666667,0.2966666666666667,0.44,-8.644049401361718,0.09361111111111113,0.6633333333333333,0.89,0.9775
0.05,0.04837772540462391,0.2109375,165,0.09,16,529.7100132344328,2625.2174684380066,0.22416666666666665,0.29833333333333334,0.4475,-8.560368558979631,0.09777777777777778,0.6783333333333333,0.89,0.975
0.05,0.04837772540462391,0.2109375,165,0.09,20,504.30337066598906,2605.479459087329,0.23666666666666666,0.3075,0.4558333333333333,-8.504019490138498,0.10666666666666669,0.6941666666666667,0.8991666666666667,0.9766666666666667
